Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Full Address,Latitude,Longitude,Killed,Injured,Total Casualties,Additional Notes
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,Orpington,England,Orpington England ,51.374843,0.094214,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,Penge,England,Penge England ,51.4138849,-0.0570112,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,St Pancras,England,St Pancras England ,51.5264405,-0.1252123,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,Sutton,England,Sutton England ,51.3614279,-0.193961,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,"Wanstead + Woodford, London",England,"Wanstead + Woodford, London England ",51.6041751,0.0325025,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529,02/07/1944,02/07/1944,Day,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,51,380,410,"Total casualty figures for London, 30 unclassified, 10 missing"
HO 203/15,3529 + 3531,02/07/1944,02/07/1944,Day,6: Southern,Chesham Bois,England,Chesham Bois England ,51.691253,-0.615746,3,4,7,Many more slight casualties.
HO 203/15,3529,02/07/1944,02/07/1944,Day,12: South Eastern,Hadlow,England,Hadlow England ,51.223215,0.33516,0,0,0,
HO 203/15,3529,02/07/1944,02/07/1944,Day,12: South Eastern,Sevenoaks,England,Sevenoaks England ,51.27241,0.190898,0,17,17,
HO 203/15,3529,02/07/1944,02/07/1944,Day,12: South Eastern,Headley,England,Headley England ,51.2772596,-0.2729712,0,0,0,
HO 203/15,3529,02/07/1944,02/07/1944,Day,12: South Eastern,Reigate,England,Reigate England ,51.237276,-0.205883,0,0,0,
HO 203/15,3529,02/07/1944,02/07/1944,Day,12: South Eastern,Walton-on-Thames + Weybridge,England,Walton-on-Thames + Weybridge England ,51.38847,-0.416969,0,1,1,
HO 203/15,3530,02/07/1944,03/07/1944,Night,4: Eastern,Aveley,England,Aveley England ,51.499018,0.2519159,0,0,0,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,4: Eastern,Pirton,England,Pirton England ,51.971917,-0.328991,0,0,0,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Beddington + Wallington,England,Beddington + Wallington England ,51.3692339,-0.1270687,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Camberwell,England,Camberwell England ,51.4740846,-0.0930137,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Chislehurst + Sidcup,England,Chislehurst + Sidcup England ,51.4215236,0.0996087,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Coulsdon + Purley,England,Coulsdon + Purley England ,51.339228,-0.119711,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Dagenham,England,Dagenham England ,51.5402631,0.1482103,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Ealing,England,Ealing England ,51.5132537,-0.3043136,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Epsom + Ewell,England,Epsom + Ewell England ,51.3362231,-0.2688232,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Heston + Isleworth,England,Heston + Isleworth England ,51.4842017,-0.3719867,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Kensington,England,Kensington England ,51.5010095,-0.1932794,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Malden + Coombe,England,Malden + Coombe England ,50.8777546,-4.5467676,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Merton + Morden,England,Merton + Morden England ,51.394943,-0.19446,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Southall,England,Southall England ,51.511073,-0.377232,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Stepney,England,Stepney England ,51.5222254,-0.0491574,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Sutton + Cheam,England,Sutton + Cheam England ,51.3619271,-0.2189255,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,Wembley,England,Wembley England ,51.550501,-0.3048409,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,43,150,193,Figures for entire London.
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,6: Southern,Purbrook,England,Purbrook England ,50.8679728,-1.0385474,0,0,0,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,6: Southern,"Sandown, Isle of Wight",England,"Sandown, Isle of Wight England ",50.6607588,-1.1488128,1,11,12,
HO 203/15,3530,02/07/1944,03/07/1944,Night,6: Southern,Saunderton,England,Saunderton England ,51.7117695,-0.8497702,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Brasted,England,Brasted England ,51.2760511,0.1076579,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Kingsnorth,England,Kingsnorth England ,51.117936,0.863398,0,0,0,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,12: South Eastern,Marden,England,Marden England ,51.173613,0.490709,11,16,27,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Westerham,England,Westerham England ,51.266969,0.071827,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Wittersham,England,Wittersham England ,51.01105,0.7032969,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Bletchingley,England,Bletchingley England ,51.240586,-0.099162,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Bexhill,England,Bexhill England ,50.8499062,0.4662071,0,1,1,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Buxted,England,Buxted England ,50.989429,0.132351,0,0,0,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,12: South Eastern,Guestling,England,Guestling England ,50.9024947,0.6309484,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Heathfield,England,Heathfield England ,50.9667401,0.2564428,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,"Hooe, Battle",England,"Hooe, Battle England ",50.8694805,0.4044934,Unspecified,Unspecified,Unspecified,
HO 203/15,3530 + 3531,02/07/1944,03/07/1944,Night,12: South Eastern,Hurstmonceaux,England,Hurstmonceaux England ,50.8972646,0.3108175,0,0,0,
HO 203/15,3530,02/07/1944,03/07/1944,Night,12: South Eastern,Rye,England,Rye England ,50.949708,0.73726,1,3,4,"""1 missing believed killed"""
HO 203/15,3531,02/07/1944,03/07/1944,Night,12: South Eastern,Hartfield,England,Hartfield England ,51.102295,0.111502,0,0,0,
HO 203/15,3531 + 3532,02/07/1944,03/07/1944,Night,12: South Eastern,Warbleton,England,Warbleton England ,50.9408146,0.2882035,0,0,0,
HO 203/15,3531,02/07/1944,03/07/1944,Night,12: South Eastern,"Waltham, Kent",England,"Waltham, Kent England ",51.1980859,1.0159042,0,0,0,
HO 203/15,3532,02/07/1944,03/07/1944,Night,12: South Eastern,Burmarsh,England,Burmarsh England ,51.0487666,0.997954,0,0,0,
HO 203/15,3534,02/07/1944,03/07/1944,Night,12: South Eastern,Rotherfield,England,Rotherfield England ,51.046062,0.2194,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,4: Eastern,"Langford, Essex",England,"Langford, Essex England ",51.7495,0.661235,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,4: Eastern,South Fambridge,England,South Fambridge England ,51.6317631,0.6787139,0,0,0,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,4: Eastern,Felden,England,Felden England ,51.7331584,-0.4878871,0,4,4,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Banstead,England,Banstead England ,51.3221909,-0.205046,0,11,11,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Barking,England,Barking England ,51.536563,0.075766,Unspecified,Unspecified,Unspecified,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Battersea,England,Battersea England ,51.4722007,-0.165547,4,11,15,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Beddington,England,Beddington England ,51.3692339,-0.1270687,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Bromley,England,Bromley England ,51.406025,0.013156,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Camberwell,England,Camberwell England ,51.4740846,-0.0930137,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Carshalton,England,Carshalton England ,51.365018,-0.164921,7,27,34,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Chelsea,England,Chelsea England ,51.4869429,-0.170037,37,90,127,"""16 people trapped"""
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,City of London,England,City of London England ,51.5123443,-0.0909852,1,22,23,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Coulsdon,England,Coulsdon England ,51.319941,-0.141267,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,1,59,60,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Esher,England,Esher England ,51.369487,-0.365927,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Greenwich,England,Greenwich England ,51.4933675,0.0098214,2,10,12,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Hackney,England,Hackney England ,51.5436387,-0.0553621,1,22,23,"""some trapped"""
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Kensington,England,Kensington England ,51.5010095,-0.1932794,0,35,35,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,Unspecified,Unspecified,"""20 unclassified""",
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,4,12,16,"""1 missing"""
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Merton,England,Merton England ,51.4097742,-0.2108084,0,20,20,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,"New Malden, London",England,"New Malden, London England ",51.400663,-0.259263,0,4,4,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Sutton,England,Sutton England ,51.3614279,-0.193961,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,Unspecified,Unspecified,"""62 unclassified""",
HO 203/15,3531,03/07/1944,03/07/1944,Day,5: London,"Wanstead + Woodford, London",England,"Wanstead + Woodford, London England ",51.6041751,0.0325025,0,6,6,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,Unspecified,Unspecified,"""13 unclassified""",
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Beneden,England,Beneden England ,51.066525,0.581756,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,"Capel, Dorking",England,"Capel, Dorking England ",51.153747,-0.32109,0,5,5,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Ditton,England,Ditton England ,51.294626,0.453853,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Dymchurch,England,Dymchurch England ,51.0290864,0.9987909,0,0,0,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Edenbridge,England,Edenbridge England ,51.196259,0.065451,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Fawkham,England,Fawkham England ,51.3753652,0.2782049,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Folkestone,England,Folkestone England ,51.081397,1.169456,3,26,29,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Goudhurst,England,Goudhurst England ,51.11306,0.457947,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Kemsing,England,Kemsing England ,51.305953,0.228754,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Sundridge,England,Sundridge England ,51.278278,0.127865,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Tunbridge Wells,England,Tunbridge Wells England ,51.132377,0.263695,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Battle,England,Battle England ,50.917405,0.483679,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Cowfold,England,Cowfold England ,50.990827,-0.2728709,0,2,2,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Hastings,England,Hastings England ,50.854259,0.573453,0,20,20,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Itchingfield,England,Itchingfield England ,51.0472444,-0.386645,0,2,2,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Maresfield,England,Maresfield England ,50.997137,0.087439,0,0,0,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,"Mayfield, Sussex",England,"Mayfield, Sussex England ",51.020641,0.262427,0,6,6,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Slaugham,England,Slaugham England ,51.0369525,-0.2072034,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Wartling,England,Wartling England ,50.8608064,0.353284,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,"Westham, Pevensey",England,"Westham, Pevensey England ",50.815665,0.323885,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Charlwood,England,Charlwood England ,51.1571969,-0.226967,0,0,0,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Effingham,England,Effingham England ,51.272383,-0.401732,0,2,2,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,"Holmwood, Dorking",England,"Holmwood, Dorking England ",51.1919116,-0.3236264,0,6,6,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Nutfield,England,Nutfield England ,51.2397662,-0.1251628,0,1,1,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Ockham,England,Ockham England ,51.298946,-0.464498,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Shere,England,Shere England ,51.2194368,-0.4648081,0,0,0,
HO 203/15,3531,03/07/1944,03/07/1944,Day,12: South Eastern,Titsey,England,Titsey England ,51.276031,0.019338,0,0,0,
HO 203/15,3531 + 3532,03/07/1944,03/07/1944,Day,12: South Eastern,Warlingham + Caterham,England,Warlingham + Caterham England ,51.3093239,-0.055901,0,6,6,
HO 203/15,3532,03/07/1944,04/07/1944,Night,4: Eastern,Battlesbeidge,England,Battlesbeidge England ,51.6228925,0.5705251,Unspecified,Unspecified,5,
HO 203/15,3532,03/07/1944,04/07/1944,Night,4: Eastern,Marks Tey,England,Marks Tey England ,51.878823,0.793001,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,4: Eastern,Rainham,England,Rainham England ,51.517732,0.194831,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Banstead,England,Banstead England ,51.3221909,-0.205046,Unspecified,Unspecified,"""8 unclassified""",
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Barking,England,Barking England ,51.536563,0.075766,Unspecified,Unspecified,1,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Battersea,England,Battersea England ,51.4722007,-0.165547,0,1,1,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,0,5,5,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Bexley,England,Bexley England ,51.439933,0.154327,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Carshalton,England,Carshalton England ,51.365018,-0.164921,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,Unspecified,Unspecified,"""Casualties""",
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,4,14,18,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Erith,England,Erith England ,51.480818,0.174675,0,18,18,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Lambeth,England,Lambeth England ,51.4935082,-0.1178424,Unspecified,Unspecified,Unspecified,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,0,0,0,"""3 trapped"""
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,0,8,8,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,2,31,33,"""Some persons trapped"""
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Wembley,England,Wembley England ,51.550501,-0.3048409,0,28,28,
HO 203/15,3532,03/07/1944,04/07/1944,Night,5: London,Woolwich,England,Woolwich England ,51.4894752,0.0675883,0,2,2,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Charing,England,Charing England ,51.211095,0.794606,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Hildenborough,England,Hildenborough England ,51.216814,0.239516,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Lyminge,England,Lyminge England ,51.128996,1.089688,0,13,13,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Marden,England,Marden England ,51.173613,0.490709,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Throwley,England,Throwley England ,51.2655389,0.854505,0,0,0,
HO 203/15,3532,03/07/1944,04/07/1944,Night,12: South Eastern,Tonbridge Wells,England,Tonbridge Wells England ,51.132377,0.263695,0,0,0,
